72,14.997100830078125
72,13.990631103515625
72,13
72,12.009368896484375
72.00391006469727,10.996105194091797
72.91217041015625,10.67401123046875
73.83448791503906,11.034713745117188
74.61891174316406,11.637985229492188
75.30382037162781,12.374516248703003
75.92118334770203,13.156735181808472
76.52753734588623,13.956805229187012
77.11858654022217,14.77307415008545
77.6832389831543,15.593914031982422
78.22455286979675,16.427862882614136
78.74334239959717,17.28259563446045
79.22800731658936,18.146288871765137
79.68656921386719,19.044113159179688
80.10061931610107,19.954264640808105
80.46872997283936,20.890917778015137
80.77410411834717,21.83288860321045
81.01500225067139,22.808955192565918
81.171875,23.796875
81.23066329956055,24.791240692138672
81.17663860321045,25.78638744354248
80.99440288543701,26.776392936706543
80.67840576171875,27.72967529296875
80.2373046875,28.6201171875
79.77488613128662,29.49464511871338
79.36120510101318,30.400513648986816
78.94415950775146,31.309746742248535
78.52374935150146,32.222344398498535
78.09997463226318,33.138306617736816
77.68304443359375,34.03570556640625
77.2577645778656,34.9473135471344
76.83438277244568,35.85116410255432
76.407794713974,36.758220911026
75.98326110839844,37.65736389160156
75.55029964447021,38.570794105529785
75.1248083114624,39.4650354385376
74.69626522064209,40.36232852935791
74.25925612449646,41.27394700050354
73.83002376556396,42.166069984436035
73.39232540130615,43.07251834869385
72.95157527923584,43.98201847076416
72.51890563964844,44.87171936035156
72.08333492279053,45.76432132720947
71.6392228603363,46.671324014663696
71.19781279563904,47.56976532936096
70.75921630859375,48.45953369140625
70.31204128265381,49.36373996734619
69.86775374412537,50.259199380874634
69.42063903808594,51.15748596191406
69.04590630531311,51.98828172683716
70.01357364654541,51.74241828918457
70.98818039894104,51.49697542190552
71.95800067484379,51.25486758351326
72.93459612131119,51.01317036151886
73.90607857704163,50.77478837966919
74.87220610678196,50.539706975221634
75.84478622674942,50.30501663684845
76.8116927742958,50.07360756397247
77.78489357233047,49.84257996082306
78.76438862085342,49.61193382740021
79.73781670629978,49.38454511761665
80.71738266944885,49.15752840042114
81.69057089090347,48.93375027179718
82.66974258422852,48.71033477783203
83.62956261634827,48.49299669265747
84.6205478310585,48.270297169685364
85.5918784737587,48.053656697273254
86.56888967752457,47.83736050128937
87.55158144235611,47.621408581733704
88.51387119293213,47.41147041320801
89.49466003477573,47.19902828335762
90.48098093271255,46.986921429634094
91.45957279205322,46.777971267700195
92.43021728098392,46.57216456532478
93.40610271692276,46.36667549610138
94.38722909986973,46.16150406002998
95.37359642982483,45.956650257110596
96.35158562660217,45.75491380691528
97.33467316627502,45.553486347198486
98.30909933149815,45.35515907406807
99.28848320245743,45.157132267951965
100.25892639160156,44.962188720703125
101.24815584719181,44.76475861668587
102.22830595076084,44.57040336728096
103.19917017221451,44.379110455513
104.188889503479,44.18533515930176
105.16918624937534,43.99461391568184
106.15416532754898,43.804176449775696
107.12945038080215,43.61677658557892
108.10928303003311,43.42965233325958
109.09366327524185,43.24280369281769
110.08259111642838,43.056230664253235
111.06142367422581,42.87267091870308
112.04467105865479,42.68937873840332
113.03233326971531,42.50635412335396
114.02441030740738,42.32359707355499
115.00599670410156,42.143829345703125
115.99186712503433,41.9643212556839
116.96698726713657,41.78778675198555
117.94626259803772,41.61150407791138
118.94485527276993,41.432767033576965
119.91727882623672,41.25969421863556
120.90901972353458,41.084167033433914
121.88956286013126,40.911586314439774
122.87413431704044,40.73924973607063
123.86273409426212,40.56715729832649
124.83982139825821,40.39799225330353
125.8364148736,40.22638428211212
